2025-02-07T03:36:28,4638,the+empire+strikes+back+1980,5
2025-02-07T04:10:23,12865,pretty+woman+1990,3
2025-02-07T04:37:18,32643,men+in+black+1997,4
2025-02-07T04:48:55,1718,clear+and+present+danger+1994,4
2025-02-07T07:29:42,18228,to+kill+a+mockingbird+1962,4
2025-02-07T12:16:42,71468,sleepless+in+seattle+1993,4
2025-02-07T14:41,83379,the+santa+clause+1994,4
2025-02-07T18:20:43,76250,the+mask+1994,5
2025-02-07T20:07:24,97566,forever+young+1992,4
2025-02-07T20:58:44,78598,back+to+the+future+1985,5
2025-02-07T21:10:47,62610,shallow+grave+1994,4
2025-02-07T21:13:45,53961,indiana+jones+and+the+temple+of+doom+1984,4
2025-02-07T21:18:45,95349,g.i.+jane+1997,2
2025-02-07T23:08:16,84813,clueless+1995,3
2025-02-08T00:44:21,70072,minority+report+2002,4
2025-02-08T00:44:24,2434,hercules+1997,4
2025-02-08T02:07:14,76250,the+hunchback+of+notre+dame+1996,1
2025-02-08T03:38:55,97566,hoop+dreams+1994,5
2025-02-08T05:48:26,97709,little+buddha+1993,3
2025-02-08T06:02:07,18228,sleepless+in+seattle+1993,3
2025-02-08T12:46:39,95349,mystic+river+2003,4
2025-02-08T14:15:07,62610,french+kiss+1995,3
2025-02-08T14:30:37,8077,titan+a.e.+2000,3
2025-02-08T15:07:10,15384,anna+and+the+king+1999,4
2025-02-08T17:06:08,2434,miracle+on+34th+street+1994,3
2025-02-08T17:13:41,7949,manon+of+the+spring+1986,4
2025-02-08T18:00:57,42932,the+ring+2002,4
2025-02-08T18:24:01,67101,28+days+later+2002,5
2025-02-08T21:01:05,78598,bad+boys+1995,3
2025-02-08T22:43:27,93188,speed+1994,3
2025-02-09T01:15:09,4638,double+jeopardy+1999,2
2025-02-09T01:37:35,97709,leaving+las+vegas+1995,4
2025-02-09T02:12:17,76250,true+lies+1994,5
2025-02-09T02:33:15,53134,boys+on+the+side+1995,3
2025-02-09T03:55:13,20194,dick+tracy+1990,3
2025-02-09T05:23:45,62610,while+you+were+sleeping+1995,3
2025-02-09T06:06:01,95349,the+apartment+1960,4
2025-02-09T08:33:06,83048,creepshow+2+1987,4
2025-02-09T10:50:25,39203,all+about+my+mother+1999,5
2025-02-09T14:27:02,8077,the+legend+of+drunken+master+1994,4
2025-02-09T16:35:48,67101,taken+2008,4
2025-02-09T20:12:17,80143,broadcast+news+1987,4
2025-02-12T05:12:24,83036,amber+lake+2011,4
2025-02-09T20:56:43,18228,faceoff+1997,3
2025-02-12T05:12:24,83036,amber+lake+2011,4
2025-02-09T22:02:27,71468,ace+ventura+when+nature+calls+1995,4
2025-02-09T22:06:08,7949,fried+green+tomatoes+1991,5
2025-02-09T22:09:26,2434,the+usual+suspects+1995,5
2025-02-09T23:57:49,42932,star+wars+1977,5
2025-02-10T00:04:39,97566,boxing+helena+1993,3
2025-02-10T01:40:01,95349,hearts+of+darkness+a+filmmakers+apocalypse+1991,4
2025-02-10T03:00:39,99422,mr.+hollands+opus+1995,5
2025-02-10T04:00:49,61333,o+brother_+where+art+thou+2000,4
2025-02-10T05:43:58,21435,demolition+man+1993,4
2025-02-10T05:50:23,15384,crouching+tiger_+hidden+dragon+2000,5
2025-02-10T10:30:08,20194,robin+hood+1973,5
2025-02-10T14:10:15,39203,the+hangover+2009,4
2025-02-10T17:36:53,85976,jerry+maguire+1996,3
2025-02-10T18:16:25,101922,get+shorty+1995,5
2025-02-10T19:02:01,40601,batman+forever+1995,2
2025-02-10T20:16:45,4638,south+park+bigger_+longer++uncut+1999,4
2025-02-10T21:30:38,41159,a+river+runs+through+it+1992,4
2025-02-10T22:38:19,84813,amadeus+1984,4
2025-02-11T00:24,53134,the+shawshank+redemption+1994,5
2025-01-02T05:18:16,69426,meet+the+parents+2000,3
2025-01-02T11:43:19,14885,the+virgin+suicides+1999,5
2025-01-02T11:59:52,49081,dangerous+liaisons+1988,3
2025-01-02T12:48:23,87498,chicken+run+2000,4
2025-01-02T14:21:49,6426,twelve+monkeys+1995,3
2025-01-02T16:46:46,52287,spider-man+2002,3
2025-01-02T22:49:18,14822,the+crying+game+1992,3
2025-01-03T00:01:15,3439,only+you+1994,3
2025-01-03T03:22:10,69426,one+hour+photo+2002,4
2025-01-03T03:39:53,42085,fight+club+1999,5
2025-01-03T14:36:20,28932,the+nightmare+before+christmas+1993,3
2025-01-03T15:11:17,103093,apollo+13+1995,4
2025-01-03T20:45:55,18265,demolition+man+1993,3
2025-01-04T01:54:30,94044,a+beautiful+mind+2001,4
2025-01-04T04:14:15,6426,mr.+hollands+opus+1995,5
2025-01-04T15:22:52,69426,idiocracy+2006,4
2025-01-04T21:14:26,39157,star+wars+episode+i+-+the+phantom+menace+1999,1
2025-01-04T21:20:57,47001,the+recruit+2003,2
2025-01-04T23:36:14,13238,sling+blade+1996,3
2025-01-05T01:53:44,94044,save+the+last+dance+2001,5
2025-01-05T01:57:35,28932,winnie+the+pooh+and+the+blustery+day+1968,4
2025-01-05T10:46:10,6634,night+at+the+museum+2006,4
2025-01-05T17:08:06,47001,star+wars+1977,4
2025-01-05T22:53:26,14885,american+beauty+1999,5
2025-01-06T00:58:06,75070,reservoir+dogs+1992,3
2025-01-06T06:58:43,69426,the+fan+1996,4
2025-01-06T10:18:58,39157,the+curse+of+the+were-rabbit+2005,3
2025-01-06T11:25:11,3439,don+juan+demarco+1994,3
2025-01-06T15:03:51,174,wild+wild+west+1999,1
2025-01-06T20:06:57,53867,pirates+of+the+caribbean+dead+mans+chest+2006,4
2025-01-07T15:12:01,79094,eastwest+1999,4
2025-01-07T19:07:59,13238,muriels+wedding+1994,3
2025-01-07T22:59:16,77691,speed+1994,5
2025-01-07T23:00:49,69426,peter+pan+1953,5
2025-01-08T15:55:39,51502,before+sunrise+1995,4
2025-01-08T17:19,29946,shrek+2001,3
2025-01-08T19:05:12,6634,mrs.+doubtfire+1993,3
2025-01-09T00:48:30,42085,the+princess+bride+1987,5
2025-01-09T03:24:27,39157,the+cable+guy+1996,3
2025-01-09T12:15:11,47001,return+of+the+jedi+1983,5
2025-01-09T14:35:48,174,american+history+x+1998,4
2025-01-09T14:37:52,56580,elevator+to+the+gallows+1958,4
2025-01-09T17:03:21,13238,galaxy+quest+1999,4
2025-01-09T17:09:39,6426,sabrina+1995,4
2025-01-09T23:19:11,53867,kill+bill+vol.+1+2003,5
2025-01-10T02:05:42,47517,manhattan+1979,5
2025-01-10T02:44:52,42085,the+shawshank+redemption+1994,4
2025-01-10T04:00:01,67446,the+bourne+identity+1988,5
2025-01-10T04:06:15,39157,family+guy+presents+stewie+griffin+the+untold+story+2005,4
2025-01-10T04:30:10,13238,french+kiss+1995,4
2025-01-10T09:59:57,14885,the+shining+1980,5
2025-01-10T14:05:51,49081,rosemarys+baby+1968,5
2025-01-10T15:43:13,174,the+incredibles+2004,3
2025-01-10T20:29:10,77259,pulp+fiction+1994,4
2025-01-10T23:15:30,56580,indiana+jones+and+the+temple+of+doom+1984,3
2025-01-11T00:16:24,6426,space+jam+1996,3
2025-01-11T00:20:50,8303,the+green+mile+1999,5
2025-01-11T00:25:39,28936,fargo+1996,3
2025-01-11T01:01:48,29473,the+theory+of+everything+2014,4
2025-01-11T04:34:29,79094,austin+powers+the+spy+who+shagged+me+1999,3
2025-01-11T04:44:19,28936,the+rock+1996,2
2025-01-11T15:14:05,39157,shaun+of+the+dead+2004,3
2025-01-11T23:40:57,14885,traffic+2000,3
2025-01-12T00:48:58,85253,sunset+boulevard+1950,4
2025-01-12T01:59:25,39157,the+triplets+of+belleville+2003,4
2025-01-12T02:48:42,174,the+road+to+el+dorado+2000,4
2025-01-12T03:41:21,6634,harry+potter+and+the+chamber+of+secrets+2002,4
2025-01-12T03:44:58,14822,the+sound+of+music+1965,3
2025-01-12T03:46:35,85253,leon+the+professional+1994,4
2025-01-12T05:14:13,49081,once+were+warriors+1994,3
2025-01-12T18:32:07,103093,cast+away+2000,4
2025-01-12T19:38:44,28932,this+is+spinal+tap+1984,5
2025-01-12T23:30:21,47517,brothers+in+trouble+1995,5
2025-01-13T05:00:20,94044,the+exorcist+1973,2
2025-01-13T07:57:53,56580,charlies+angels+2000,3
2025-01-13T14:16:21,39157,ace+ventura+when+nature+calls+1995,3
2025-01-13T22:55:02,13238,alien+1992,4
2025-01-14T00:33:12,14822,the+princess+bride+1987,5
2025-01-14T01:19:10,69426,money+train+1995,3
2025-01-14T03:44:20,103093,shrek+2001,5
2025-01-14T05:12:45,14822,inherit+the+wind+1960,4
2025-01-14T07:27:17,51502,the+princess+bride+1987,4
2025-01-14T09:35:26,85253,the+mask+of+zorro+1998,3
2025-01-14T20:52:37,53867,the+fifth+element+1997,4
2025-01-14T21:24:14,28932,the+long+kiss+goodnight+1996,4
2025-01-15T00:15:26,6634,very+bad+things+1998,4
2025-01-15T00:25:31,49081,mr.++mrs.+smith+1941,1
2025-01-15T07:55:30,47001,the+shawshank+redemption+1994,4
2025-01-15T12:15:23,7748,hotel+rwanda+2004,4
2025-01-15T13:10:01,47517,fargo+1996,5
2025-01-15T15:35:40,29473,the+other+woman+2014,3
2025-01-15T20:23:49,51502,beauty+and+the+beast+1991,4
2025-01-15T20:39:05,42085,snatch+2000,3
2025-01-15T21:32:29,13238,sneakers+1992,2
2025-01-15T22:10:41,56580,aliens+1986,4
2025-01-15T22:37:53,52287,fight+club+1999,3
2025-01-15T23:06:43,79094,matchstick+men+2003,3
2025-01-15T23:13:44,90245,the+scout+1994,2
2025-01-15T23:38:27,6634,the+bank+job+2008,4
2025-01-16T00:23:02,14822,grave+of+the+fireflies+1988,4
2025-01-16T00:25:25,103093,chinatown+1974,3
2025-01-16T01:56:42,102916,the+machinist+2004,5
2025-01-16T02:09:56,77691,faceoff+1997,5
2025-01-16T02:50:12,7748,the+usual+suspects+1995,5
2025-01-16T03:39:41,56580,fight+club+1999,4
2025-01-16T04:48:30,83010,executive+decision+1996,3
2025-01-16T05:22:57,6634,indiana+jones+and+the+kingdom+of+the+crystal+skull+2008,3
2025-01-16T13:41:56,90245,say+anything...+1989,3
2025-01-16T16:13:38,49081,the+long+goodbye+1973,4
2025-01-16T20:42:04,6426,mission+impossible+1996,3
2025-01-16T23:08:04,69426,threesome+1994,4
2025-01-16T23:47:09,85253,the+bone+collector+1999,3
2025-01-17T01:06:16,8335,john+q+2002,4
2025-01-17T01:21:26,174,black+hawk+down+2001,5
2025-01-17T01:33:35,10542,ronin+1998,1
2025-01-17T01:56:53,85253,the+grifters+1990,4
2025-01-17T04:14:18,90245,romeo+is+bleeding+1993,4
2025-01-17T14:31:39,49081,big+night+1996,1
2025-01-17T14:57:52,53867,my+name+is+bruce+2007,4
2025-01-17T17:00:09,6634,oceans+eleven+2001,4
2025-01-17T22:13:50,69426,the+lion+king+1994,5
2025-01-17T23:56:25,65710,you+dont+mess+with+the+zohan+2008,3
2025-01-18T00:49:13,7748,the+matrix+1999,4
2025-01-18T02:06:10,40620,pirates+of+the+caribbean+dead+mans+chest+2006,3
2025-01-18T04:01:08,39157,the+rocky+horror+picture+show+1975,4
2025-01-18T04:11:57,174,bridget+joness+diary+2001,3
2025-01-18T04:26:13,83010,mission+impossible+1996,3
2025-01-18T04:52:07,77691,the+world+is+not+enough+1999,4
2025-01-18T08:25:15,47001,rounders+1998,4
2025-01-18T12:16:05,94044,miss+congeniality+2000,4
2025-01-18T15:26:16,52287,oceans+eleven+2001,2
2025-01-18T15:34:34,53867,heavenly+creatures+1994,4
2025-01-18T19:10:09,65710,inspector+gadget+1999,2
2025-01-18T20:32:46,56580,that+obscure+object+of+desire+1977,4
2025-01-18T21:13:01,85253,the+hunt+for+red+october+1990,4
2025-01-18T22:17:33,102916,minority+report+2002,4
2025-01-19T00:09:06,18265,addams+family+values+1993,3
2025-01-19T01:14:06,28932,father+of+the+bride+part+ii+1995,3
2025-01-19T01:19:36,18265,the+american+president+1995,3
2025-01-19T02:26:16,77691,se7en+1995,4
2025-01-19T02:27:27,6634,sun+alley+1999,3
2025-01-19T02:29:44,28932,high+school+high+1996,5
2025-01-19T04:07:55,52287,kill+bill+vol.+2+2004,4
2025-01-19T04:11:33,12847,interview+with+the+vampire+1994,3
2025-01-19T06:55:59,65286,in+the+line+of+fire+1993,5
2025-01-19T10:41:09,65710,the+incredibles+2004,4
2025-01-19T12:47:22,57761,ace+ventura+when+nature+calls+1995,2
2025-02-12T05:12:25,49508,dr.+no+1962,4
2025-02-12T05:12:25,49508,dr.+no+1962,4
2025-02-12T05:12:25,24411,avatar+2009,3
2025-02-12T05:12:25,24411,avatar+2009,3
2025-01-19T18:25:44,83089,gattaca+1997,5
2025-01-19T20:18:20,86704,the+china+syndrome+1979,5
2025-01-19T20:35:01,6426,return+of+the+jedi+1983,3
2025-01-19T20:57:31,56580,independence+day+1996,4
2025-01-19T21:27:01,10542,school+of+rock+2003,3
2025-01-19T21:38:52,40620,babylon+5+thirdspace+1998,3
2025-01-19T22:09:47,14885,nineteen+eighty-four+1984,5
2025-01-19T23:40:33,90245,romeo++juliet+1996,4
2025-01-20T00:26:37,49081,faust+1994,5
2025-01-20T00:27:19,65837,aladdin+1992,3
2025-01-20T00:47:01,174,casper+1995,1
2025-01-20T00:47:38,7748,city+of+god+2002,5
2025-01-20T02:56,57761,full+metal+jacket+1987,4
2025-01-20T03:49:36,65286,toy+story+2+1999,2
2025-01-20T08:07:54,65710,the+karate+kid+2010,3
2025-01-20T10:00:32,77259,twelve+monkeys+1995,5
2025-01-20T10:24:43,40620,x2+2003,2
2025-01-20T10:44:33,13238,thelma++louise+1991,3
2025-01-20T11:03:22,6634,apollo+13+1995,4
2025-01-20T11:46:30,6426,broken+arrow+1996,3
2025-01-20T12:07:09,28646,saving+private+ryan+1998,5
2025-01-20T12:44:57,28932,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
2025-01-20T13:33:07,53867,the+bourne+identity+2002,4
2025-01-20T13:37:22,14822,spirited+away+2001,5
2025-01-20T13:42:32,96783,addams+family+values+1993,2
2025-01-20T16:21:18,65837,the+aristocats+1970,1
2025-01-20T17:40:06,52287,saw+2004,4
2025-01-20T20:51:05,49081,cookies+fortune+1999,3
2025-01-20T23:02:53,90245,dumbo+1941,3
2025-01-20T23:17:19,56580,the+gold+rush+1925,3
2025-01-20T23:25:08,100500,snatch+2000,3
2025-01-21T00:11:17,86704,judgment+at+nuremberg+1961,4
2025-01-21T00:51:37,18265,the+lion+king+1994,3
2025-01-21T01:03:06,14885,rocky+1976,3
2025-01-21T01:31:57,86704,shakespeare+in+love+1998,4
2025-01-21T02:09:45,103549,the+haunting+1963,4
2025-01-21T02:29:58,39157,shrek+2001,3
2025-01-21T03:47:20,49081,red+sorghum+1987,5
2025-01-21T04:31:38,7748,the+sixth+sense+1999,4
2025-01-21T04:53:01,103093,splash+1984,3
2025-01-21T05:07:48,6634,the+fifth+element+1997,3
2025-01-21T07:12:48,52287,the+holiday+2006,5
2025-01-21T07:55,57761,15+minutes+2001,2
2025-01-21T08:27:27,174,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
2025-01-21T08:52:27,28932,jerry+maguire+1996,3
2025-01-21T10:59:21,85253,the+generals+daughter+1999,4
2025-01-21T15:44:12,8335,red+dragon+2002,4
2025-01-21T15:59:16,26004,they+live+1988,3
2025-01-21T16:34:41,65286,speed+1994,2
2025-01-21T17:25:53,65837,jumanji+1995,4
2025-01-21T18:44:18,10542,the+village+2004,3
2025-01-21T20:29:44,25228,dracula+dead+and+loving+it+1995,3
2025-01-21T20:45:15,65710,127+hours+2010,3
2025-01-21T22:29:19,96783,jurassic+park+1993,3
2025-01-21T22:57:48,40620,underworld+evolution+2006,5
2025-01-21T23:10:47,100500,the+godfather+1972,3
2025-01-21T23:57:53,28646,the+last+emperor+1987,4
2025-01-22T00:29:11,87498,rocky+iii+1982,1
2025-01-22T01:11:48,42353,mad+max+beyond+thunderdome+1985,4
2025-01-22T02:18:18,56580,gone+with+the+wind+1939,4
2025-01-22T04:07:34,100500,bowling+for+columbine+2002,3
2025-01-22T05:35:07,94044,what+women+want+2000,4
2025-01-22T10:33,28932,the+shawshank+redemption+1994,5
2025-01-22T10:43,85253,key+largo+1948,2
2025-01-22T11:24:30,12847,babe+1995,5
2025-01-22T14:05:08,40620,star+wars+episode+i+-+the+phantom+menace+1999,3
2025-01-22T15:48:58,65837,a+close+shave+1995,5
2025-01-22T17:34:53,10542,amadeus+1984,2
2025-01-22T17:36:48,28646,antz+1998,4
2025-01-22T18:16:01,49081,saving+private+ryan+1998,3
2025-01-22T20:03:37,83010,ransom+1996,5
2025-01-22T20:18:34,96783,nadja+1994,1
2025-01-22T20:29:04,6634,edtv+1999,4
2025-01-22T20:39:30,7748,forrest+gump+1994,4
2025-01-22T21:19:11,57761,an+american+werewolf+in+london+1981,3
2025-01-22T23:24:01,52621,four+weddings+and+a+funeral+1994,3
2025-01-22T23:40:06,47517,scream+1996,4
2025-01-23T00:34:57,25228,the+crow+1994,4
2025-01-23T00:45:10,42353,blow+2001,2
2025-01-23T01:17:31,65837,the+swan+princess+1994,1
2025-01-23T01:43:28,86704,sense+and+sensibility+1995,4
2025-01-23T01:46:04,53867,american+pie+1999,3
2025-01-23T02:31:39,65710,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
2025-01-23T03:41:26,96783,four+weddings+and+a+funeral+1994,3
2025-01-23T06:07:58,102916,being+john+malkovich+1999,5
2025-01-23T06:10:25,103093,chasing+amy+1997,4
2025-01-23T07:23:26,100500,harry+potter+and+the+goblet+of+fire+2005,3
2025-01-23T08:17:32,49081,around+the+world+in+eighty+days+1956,1
2025-01-23T09:47:40,65286,raging+bull+1980,5
2025-01-23T10:40:53,40620,the+mask+of+zorro+1998,2
2025-01-23T11:38:16,87498,being+john+malkovich+1999,5
2025-01-23T13:23:19,69426,indiana+jones+and+the+last+crusade+1989,5
2025-01-23T15:08:44,25228,so+i+married+an+axe+murderer+1993,2
2025-01-23T18:50:37,8335,the+ladykillers+2004,4
2025-01-23T19:21:57,77691,das+boot+1981,3
2025-01-23T20:38:58,42353,hook+1991,2
2025-01-23T22:08:17,42085,the+lord+of+the+rings+the+two+towers+2002,5
2025-01-23T23:06:34,7422,auto+focus+2002,3
2025-01-23T23:31:46,6426,independence+day+1996,4
2025-01-23T23:32:45,90245,like+water+for+chocolate+1992,2
2025-01-24T00:46:06,94044,the+talented+mr.+ripley+1999,4
2025-01-24T01:43:42,83010,dragonheart+1996,4
2025-01-24T02:18:10,28646,braveheart+1995,3
2025-01-24T02:24:43,42353,office+space+1999,4
2025-01-24T03:09:40,57761,die+hard+with+a+vengeance+1995,4
2025-01-24T03:29:32,10542,25th+hour+2002,3
2025-01-24T04:06:24,90245,romy+and+micheles+high+school+reunion+1997,3
2025-01-24T04:43:49,86704,widows+peak+1994,4
2025-01-24T04:57:44,42085,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
2025-01-24T06:31:03,26004,the+girl+who+leapt+through+time+2006,3
2025-01-24T08:40:05,28932,snow+white+and+the+seven+dwarfs+1937,4
2025-01-24T13:45:42,100500,the+empire+strikes+back+1980,4
2025-01-24T17:39:44,94044,bend+it+like+beckham+2002,4
2025-01-24T17:52:07,52621,toy+story+1995,2
2025-01-24T20:24:11,56580,the+player+1992,4
2025-01-24T20:54:24,18438,equilibrium+2002,4
2025-01-24T21:04:21,85253,the+talented+mr.+ripley+1999,3
2025-01-24T21:48:06,96783,ed+wood+1994,3
2025-01-24T22:32:20,28646,titanic+1997,2
